日期,当日资金流入,当日余额,历史资金累计流入,当日成交净买入额,买入成交额,卖出成交额,上证指数,涨跌幅
2022-04-13 00:00:00,14.1145,505.88550000000004,8332.197,3.89290000000001,228.5206,224.6277,3186.82,-0.82
2022-04-12 00:00:00,57.6386,462.3614,8328.304100000001,42.2705,273.73650000000004,231.46599999999998,3213.33,1.46
2022-04-11 00:00:00,-17.2734,537.2733999999999,8286.0336,-30.2936,216.0298,246.3234,3167.13,-2.61
2022-04-08 00:00:00,27.1666,492.8334,8316.3272,10.633099999999999,213.017,202.38389999999998,3251.85,0.47
2022-04-07 00:00:00,19.7479,500.2521,8305.6941,6.385,218.33880000000002,211.9538,3236.7,-1.42
2022-04-06 00:00:00,-8.5093,528.5093,8299.3091,-25.0994,223.0495,248.1489,3283.43,0.02
2022-04-01 00:00:00,33.1725,486.8275,8324.4085,16.8813,228.1652,211.2839,3282.72,0.94
2022-03-31 00:00:00,34.2959,485.70410000000004,8307.5272,17.2913,219.0731,201.7818,3252.2,-0.44
2022-03-30 00:00:00,83.0382,436.9618,8290.2359,63.522600000000004,248.9254,185.40279999999998,3266.6,1.96
2022-03-29 00:00:00,14.841,505.159,8226.7133,0.89890000000003,177.50240000000002,176.6035,3203.94,-0.33
2022-03-28 00:00:00,44.0837,475.9163,8225.8144,28.6583,211.1421,182.4838,3214.5,0.07
2022-03-25 00:00:00,6.73989999999998,513.2601,8197.1561,-7.76329999999998,175.78580000000002,183.5491,3212.24,-1.17
2022-03-24 00:00:00,26.9673,493.0327,8204.919399999999,12.051300000000001,187.372,175.3207,3250.26,-0.63
2022-03-23 00:00:00,1.2182,518.7818,8192.8681,-14.9067,197.00330000000002,211.91,3271.03,0.34
2022-03-22 00:00:00,12.638,507.36199999999997,8207.7748,-3.5683999999999996,184.63119999999998,188.1996,3259.86,0.19
2022-03-21 00:00:00,-32.536,552.536,8211.3432,-49.532700000000006,197.52360000000002,247.05630000000002,3253.69,0.08
2022-03-18 00:00:00,137.9528,382.04720000000003,8260.8759,82.9339,439.1613,356.2274,3251.07,1.12
2022-03-17 00:00:00,21.534499999999998,498.4655,8177.941999999999,4.91560000000001,321.5124,316.59680000000003,3215.04,1.4
2022-03-16 00:00:00,19.1038,500.8962,8173.0264,0.03079999999998,323.7957,323.7649,3170.71,3.48
2022-03-15 00:00:00,-76.41149999999999,596.4115,8172.9956,-88.6383,265.3017,353.94,3063.97,-4.95
2022-03-14 00:00:00,-57.2574,577.2574,8261.6339,-72.6766,211.00990000000002,283.6865,3223.53,-2.6
2022-03-11 00:00:00,-11.9462,531.9462,8334.3105,-31.4205,248.34369999999998,279.76419999999996,3309.75,0.41
2022-03-10 00:00:00,6.2198000000000295,513.7801999999999,8365.731,-11.1791,246.2795,257.4586,3296.09,1.22
2022-03-09 00:00:00,-37.080999999999996,557.081,8376.910100000001,-52.8234,293.6316,346.455,3256.39,-1.13
2022-03-08 00:00:00,-17.399,537.399,8429.7335,-31.5092,286.9685,318.4777,3293.53,-2.35
2022-03-07 00:00:00,-37.4108,557.4108,8461.2427,-52.857299999999995,258.0286,310.8859,3372.86,-2.17
2022-03-04 00:00:00,18.9098,501.0902,8514.1,1.71510000000002,240.6774,238.9623,3447.65,-0.96
2022-03-03 00:00:00,25.2048,494.79519999999997,8512.3849,7.99860000000001,226.7107,218.7121,3481.11,-0.09
2022-03-02 00:00:00,13.271099999999999,506.7289,8504.3863,-4.50759999999998,198.7004,203.208,3484.19,-0.13
2022-03-01 00:00:00,42.252700000000004,477.74730000000005,8508.893900000001,28.0658,238.16,210.09419999999997,3488.83,0.77
2022-02-28 00:00:00,42.8508,477.1492,8480.8281,17.078,275.9139,258.8359,3462.31,0.32
2022-02-25 00:00:00,49.9547,470.0453,8463.7501,33.2275,264.17470000000003,230.9472,3451.41,0.63
2022-02-24 00:00:00,-5.87,525.87,8430.5226,-23.5562,269.3839,292.9401,3429.96,-1.7
2022-02-23 00:00:00,26.6738,493.32620000000003,8454.0788,9.261000000000019,211.294,202.033,3489.15,0.93
2022-02-22 00:00:00,-25.4346,545.4346,8444.8178,-42.4171,187.6105,230.02759999999998,3457.15,-0.96
2022-02-21 00:00:00,-12.998800000000001,532.9988,8487.2349,-29.206799999999998,150.5833,179.7901,3490.61,0.0
2022-02-18 00:00:00,47.2375,472.7625,8516.441700000001,30.249000000000002,198.6407,168.3917,3490.76,0.66
2022-02-17 00:00:00,32.2627,487.7373,8486.1927,16.3655,203.1183,186.75279999999998,3468.04,0.06
2022-02-16 00:00:00,26.2887,493.7113,8469.8272,9.50599999999999,181.9409,172.43490000000003,3465.83,0.57
2022-02-15 00:00:00,5.18610000000001,514.8139,8460.3212,-10.916400000000001,209.1947,220.1111,3446.09,0.5
2022-02-14 00:00:00,1.81489999999998,518.1851,8471.2376,-13.700099999999999,215.3573,229.05740000000003,3428.88,-0.98
2022-02-11 00:00:00,39.3359,480.6641,8484.9377,23.5906,275.7437,252.15310000000002,3462.95,-0.66
2022-02-10 00:00:00,69.5807,450.4193,8461.347099999999,52.7069,271.2388,218.53189999999998,3485.91,0.17
2022-02-09 00:00:00,28.3372,491.6628,8408.6402,9.83399999999998,256.7176,246.8836,3479.95,0.79
2022-02-08 00:00:00,38.9749,481.0251,8398.806199999999,21.131,266.3692,245.2382,3452.63,0.67
2022-02-07 00:00:00,79.0148,440.98519999999996,8377.6752,66.2761,298.4655,232.18939999999998,3429.58,2.03
2022-01-28 00:00:00,-68.649,588.649,8311.3991,-83.21209999999999,221.18349999999998,304.3956,3361.44,-0.97
2022-01-27 00:00:00,-61.8433,581.8433,8394.6112,-77.237,203.1385,280.3755,3394.25,-1.78
2022-01-26 00:00:00,15.3176,504.6824,8471.8482,-1.61380000000001,222.0043,223.61810000000003,3455.67,0.66
2022-01-25 00:00:00,0.96129999999997,519.0387000000001,8473.462,-13.724200000000002,231.88729999999998,245.6115,3433.06,-2.58
2022-01-24 00:00:00,37.577,482.423,8487.1862,21.135,239.4861,218.3511,3524.11,0.04
2022-01-21 00:00:00,60.459700000000005,459.5403,8466.0512,43.508100000000006,293.6327,250.1246,3522.57,-0.91
2022-01-20 00:00:00,94.6954,425.3046,8422.5431,78.3663,309.48490000000004,231.11860000000001,3555.06,-0.09
2022-01-19 00:00:00,46.9802,473.01980000000003,8344.176800000001,29.298099999999998,249.7653,220.46720000000002,3558.18,-0.33
2022-01-18 00:00:00,59.5038,460.49620000000004,8314.8787,42.9502,258.3768,215.4266,3569.91,0.8
2022-01-17 00:00:00,20.662,499.338,8271.9285,3.23139999999999,223.0519,219.82049999999998,3541.67,0.58
2022-01-14 00:00:00,8.265899999999961,511.7341,8268.6971,-7.535,251.0091,258.5441,3521.26,-0.96
2022-01-13 00:00:00,31.5681,488.43190000000004,8276.2321,14.5416,267.0242,252.4826,3555.26,-1.17
2022-01-12 00:00:00,67.1767,452.8233,8261.6905,47.8325,270.4845,222.65200000000002,3597.43,0.84
2022-01-11 00:00:00,7.8144000000000196,512.1856,8213.858,-9.32720000000001,256.6014,265.9286,3567.44,-0.73
2022-01-10 00:00:00,46.796800000000005,473.2032,8223.1852,29.138099999999998,268.2606,239.1225,3593.52,0.39
2022-01-07 00:00:00,88.6451,431.3549,8194.0471,70.91109999999999,305.3653,234.4542,3579.54,-0.18
2022-01-06 00:00:00,-4.66589999999997,524.6659,8123.1359999999995,-22.1725,252.59150000000002,274.764,3586.08,-0.25
2022-01-05 00:00:00,46.141400000000004,473.8586,8145.3085,29.199699999999996,288.9516,259.7519,3595.18,-1.02
2022-01-04 00:00:00,7.8307,512.1693,8116.1088,-9.407099999999991,294.3933,303.8004,3632.33,-0.2
2021-12-31 00:00:00,37.935,482.065,8125.515899999999,20.2975,196.1598,175.8623,3639.78,0.57
2021-12-30 00:00:00,53.2879,466.71209999999996,8105.2184,35.8021,230.2477,194.4456,3619.19,0.62
2021-12-29 00:00:00,18.726300000000002,501.2737,8069.4163,1.86329999999998,222.38189999999997,220.5186,3597.0,-0.91
2021-12-28 00:00:00,26.7676,493.2324,8067.553000000001,9.99540000000001,243.8039,233.80849999999998,3630.11,0.39
2021-12-23 00:00:00,41.7646,478.2354,8057.5576,30.4499,213.50869999999998,183.05880000000002,3643.34,0.57
2021-12-22 00:00:00,0.5405000000000301,519.4594999999999,8027.1077000000005,-17.064,182.9116,199.97560000000001,3622.62,-0.07
2021-12-21 00:00:00,30.111900000000002,489.88809999999995,8044.171700000001,12.2281,205.18240000000003,192.9543,3625.13,0.88
2021-12-20 00:00:00,2.36980000000003,517.6302,8031.9436,-14.4093,250.3641,264.7734,3593.6,-1.07
2021-12-17 00:00:00,-12.7007,532.7007,8046.352900000001,-35.9388,295.4449,331.38370000000003,3632.36,-1.16
2021-12-16 00:00:00,39.4195,480.58050000000003,8082.291700000001,20.5096,255.1104,234.60080000000002,3675.02,0.75
2021-12-15 00:00:00,21.8308,498.1692,8061.782099999999,5.59470000000001,234.014,228.4193,3647.63,-0.38
2021-12-14 00:00:00,56.956,463.04400000000004,8056.1874,39.7614,266.1998,226.4384,3661.53,-0.53
2021-12-13 00:00:00,57.675,462.325,8016.4259999999995,39.600500000000004,335.4921,295.8916,3681.08,0.4
2021-12-10 00:00:00,101.48639999999999,418.5136,7976.825500000001,62.4743,421.18269999999995,358.7084,3666.35,-0.18
2021-12-09 00:00:00,134.7136,385.2864,7914.3512,115.9148,370.35110000000003,254.43630000000002,3673.04,0.98
2021-12-08 00:00:00,57.335,462.665,7798.4364000000005,37.8865,272.3714,234.4849,3637.57,1.18
2021-12-07 00:00:00,80.95689999999999,439.0431,7760.5499,63.1664,319.1249,255.9585,3595.09,0.16
2021-12-06 00:00:00,38.1865,481.8135,7697.3835,21.232,285.8679,264.6359,3589.31,-0.5
2021-12-03 00:00:00,81.9046,438.0954,7676.1515,62.272299999999994,300.318,238.0457,3607.43,0.94
2021-12-02 00:00:00,55.931099999999994,464.0689,7613.8792,39.4776,257.5793,218.1017,3573.84,-0.09
2021-12-01 00:00:00,49.1916,470.80839999999995,7574.4016,30.0006,251.75459999999998,221.75400000000002,3576.89,0.36
2021-11-30 00:00:00,8.61610000000001,511.3839,7544.401,-21.851799999999997,341.3907,363.2425,3563.89,0.03
2021-11-29 00:00:00,22.3754,497.6246,7566.2528,5.803700000000029,251.27990000000003,245.47619999999998,3562.7,-0.04
2021-11-26 00:00:00,-16.5521,536.5521,7560.449100000001,-32.4425,199.1119,231.5544,3564.09,-0.56
2021-11-25 00:00:00,7.94110000000001,512.0589,7592.8916,-8.6566,194.9593,203.6159,3584.18,-0.24
2021-11-24 00:00:00,15.943399999999999,504.05660000000006,7601.548199999999,0.50990000000002,211.49040000000002,210.9805,3592.7,0.1
2021-11-23 00:00:00,42.6994,477.3006,7601.038299999999,25.9659,246.5664,220.60049999999998,3589.09,0.2
2021-11-22 00:00:00,1.4218000000000002,518.5782,7575.0724,-15.0634,202.7058,217.76919999999998,3582.08,0.61
2021-11-19 00:00:00,55.406800000000004,464.5932,7590.1358,39.255,224.2266,184.9716,3560.37,1.13
2021-11-18 00:00:00,-22.5559,542.5559,7550.8808,-33.1865,176.8398,210.02630000000002,3520.71,-0.47
2021-11-17 00:00:00,5.56089999999997,514.4391,7584.0673,-10.3276,194.77919999999997,205.1068,3537.37,0.44
2021-11-16 00:00:00,14.3752,505.62480000000005,7594.3949,-0.63800000000003,220.0992,220.7372,3521.79,-0.33
2021-11-15 00:00:00,21.3708,498.62919999999997,7595.0329,5.361400000000031,224.9249,219.56349999999998,3533.3,-0.16
2021-11-12 00:00:00,14.7041,505.29589999999996,7589.6715,-0.67310000000001,213.8353,214.5084,3539.1,0.18
2021-11-11 00:00:00,59.7387,460.26129999999995,7590.344599999999,42.9164,253.2462,210.3298,3532.79,1.15
2021-11-10 00:00:00,-36.3495,556.3494999999999,7547.428199999999,-50.615500000000004,224.54319999999998,275.1587,3492.46,-0.41
2021-11-09 00:00:00,-3.86800000000003,523.868,7598.0437,-19.5353,195.90040000000002,215.4357,3507.0,0.24
2021-11-08 00:00:00,23.0641,496.93589999999995,7617.579000000001,7.70169999999998,225.7707,218.06900000000002,3498.63,0.2
2021-11-05 00:00:00,-5.479700000000011,525.4797,7609.8773,-19.937,219.7434,239.68040000000002,3491.57,-1.0
2021-11-04 00:00:00,17.4362,502.56379999999996,7629.814300000001,-0.40420000000002,241.8421,242.24630000000002,3526.87,0.81
2021-11-03 00:00:00,10.3059,509.69410000000005,7630.2185,-6.13010000000002,264.2132,270.3433,3498.54,-0.2
2021-11-02 00:00:00,30.124000000000002,489.876,7636.3486,13.4834,343.0119,329.5285,3505.63,-1.1
2021-11-01 00:00:00,30.600700000000003,489.3993,7622.8652,13.6088,311.0229,297.4141,3544.48,-0.08
2021-10-29 00:00:00,53.062799999999996,466.9372,7609.2564,32.641999999999996,327.0752,294.4332,3547.34,0.82
2021-10-28 00:00:00,61.4428,458.5572,7576.6143999999995,45.625699999999995,304.6281,259.0024,3518.42,-1.23
2021-10-27 00:00:00,23.25,496.75,7530.9887,8.46420000000002,248.0102,239.546,3562.31,-0.98
2021-10-26 00:00:00,-0.49449999999996996,520.4945,7522.5244999999995,-14.4305,237.40630000000002,251.8368,3597.64,-0.34
2021-10-25 00:00:00,31.639699999999998,488.3603,7536.955,15.4878,255.41209999999998,239.92430000000002,3609.86,0.76
2021-10-22 00:00:00,88.37049999999999,431.62949999999995,7521.4672,72.1178,286.853,214.7352,3582.6,-0.34
2021-10-21 00:00:00,73.8238,446.17620000000005,7449.349399999999,57.081,277.13349999999997,220.0525,3594.78,0.22
2021-10-20 00:00:00,31.6912,488.30879999999996,7392.2684,16.313399999999998,236.8531,220.5397,3587.0,-0.17
2021-10-19 00:00:00,33.5329,486.4671,7375.955,17.5461,238.2965,220.7504,3593.15,0.7
2021-10-18 00:00:00,-46.220699999999994,566.2207,7358.4089,-62.102700000000006,232.4373,294.54,3568.14,-0.12
2021-10-15 00:00:00,40.388200000000005,479.6118,7420.511600000001,21.9767,330.1624,308.1857,3572.37,0.4
2021-10-12 00:00:00,6.11610000000001,513.8839,7398.5349,-3.9884,261.9631,265.9515,3546.94,-1.25
2021-10-11 00:00:00,35.67,484.33,7402.5233,19.5688,274.5389,254.97009999999997,3591.71,-0.01
2021-10-08 00:00:00,14.0868,505.9132,7382.9545,-3.5654999999999597,369.69160000000005,373.2571,3592.17,0.67
2021-09-30 00:00:00,10.1274,509.87260000000003,7386.52,-6.42310000000001,272.1194,278.5425,3568.17,0.9
2021-09-29 00:00:00,1.89720000000001,518.1028,7392.9431,-10.443499999999998,303.0014,313.4449,3536.29,-1.83
2021-09-28 00:00:00,58.4379,461.5621,7403.386600000001,41.7618,312.653,270.89119999999997,3602.22,0.54
2021-09-27 00:00:00,20.1995,499.80050000000006,7361.6248,1.94849999999999,365.6547,363.7062,3582.83,-0.84
2021-09-24 00:00:00,29.6583,490.3417,7359.6763,9.63459999999999,344.515,334.8804,3613.07,-0.8
2021-09-23 00:00:00,-18.8596,538.8596,7350.041700000001,-38.1492,378.51730000000003,416.66650000000004,3642.22,0.38
2021-09-16 00:00:00,21.0185,498.98150000000004,7388.1909,1.45549999999996,397.2145,395.759,3607.09,-1.34
2021-09-15 00:00:00,43.7157,476.28430000000003,7386.7354000000005,25.249699999999997,321.4869,296.23720000000003,3656.22,-0.17
2021-09-14 00:00:00,-21.215,541.215,7361.485699999999,-37.8364,323.9232,361.7596,3662.6,-1.42
2021-09-13 00:00:00,12.7093,507.2907,7399.322099999999,-5.91529999999999,324.704,330.6193,3715.37,0.33
2021-09-10 00:00:00,25.4786,494.52139999999997,7405.2374,6.24159999999996,379.9521,373.7105,3703.11,0.27
2021-09-09 00:00:00,43.2464,476.7536,7398.9958,24.2287,317.2693,293.04060000000004,3693.13,0.49
2021-09-08 00:00:00,-10.679300000000001,530.6793,7374.7671,-28.836100000000002,293.4661,322.3022,3675.19,-0.04
2021-09-07 00:00:00,55.929300000000005,464.0707,7403.6032,35.9372,337.31949999999995,301.3823,3676.59,1.51
2021-09-06 00:00:00,25.363400000000002,494.63660000000004,7367.666,6.60309999999998,357.8992,351.2961,3621.86,1.12
2021-09-03 00:00:00,61.405,458.595,7361.062900000001,41.9291,411.1074,369.17830000000004,3581.73,-0.43
2021-09-02 00:00:00,64.2384,455.76160000000004,7319.1338,44.6610000000001,405.9794,361.31839999999994,3597.04,0.84
2021-09-01 00:00:00,72.7489,447.2511,7274.4728000000005,60.74850000000001,499.1847,438.43620000000004,3567.1,0.65
2021-08-31 00:00:00,52.1658,467.8342,7213.724300000001,29.210500000000003,456.7557,427.54519999999997,3543.94,0.45
2021-08-30 00:00:00,15.280999999999999,504.719,7184.5138,-1.13349999999999,335.9669,337.10040000000004,3528.15,0.17
2021-08-27 00:00:00,53.6924,466.30760000000004,7185.6473,36.791,309.152,272.361,3522.16,0.59
2021-08-26 00:00:00,35.036300000000004,484.9637,7148.8563,18.0828,311.4994,293.4166,3501.66,-1.09
2021-08-25 00:00:00,42.601000000000006,477.399,7130.773499999999,24.8578,308.2342,283.3764,3540.38,0.74
2021-08-24 00:00:00,69.5196,450.48040000000003,7105.9157,50.0046,347.8569,297.8523,3514.47,1.07
2021-08-23 00:00:00,20.1303,499.8697,7055.9111,4.57310000000001,286.3811,281.808,3477.13,1.45
2021-08-20 00:00:00,-46.2204,566.2204,7051.338000000001,-62.3557,292.9739,355.32959999999997,3427.33,-1.1
2021-08-19 00:00:00,-43.385600000000004,563.3856,7113.6937,-59.936800000000005,264.85630000000003,324.79310000000004,3465.55,-0.57
2021-08-18 00:00:00,42.8103,477.1897,7173.6305,25.3512,312.0658,286.7146,3485.29,1.11
2021-08-17 00:00:00,22.1348,497.86519999999996,7148.2793,5.9007000000000005,310.41700000000003,304.5163,3446.98,-2.0
2021-08-16 00:00:00,57.4862,462.51379999999995,7142.3786,40.99229999999999,281.7785,240.78619999999998,3517.34,0.03
2021-08-13 00:00:00,8.53599999999999,511.464,7101.3863,-7.9438999999999895,253.37369999999999,261.31759999999997,3516.3,-0.24
2021-08-12 00:00:00,16.3749,503.62510000000003,7109.3302,-0.69669999999998,258.8165,259.5132,3524.74,-0.22
2021-08-11 00:00:00,5.14919999999998,514.8508,7110.0269,-10.2762,282.711,292.98720000000003,3532.62,0.08
2021-08-10 00:00:00,23.8206,496.17940000000004,7120.303100000001,6.16950000000001,317.6891,311.51959999999997,3529.93,1.01
2021-08-09 00:00:00,38.833,481.167,7114.1336,21.1203,315.7776,294.6573,3494.63,1.05
2021-08-06 00:00:00,5.18290000000001,514.8171,7093.0133,-10.881099999999998,271.2969,282.178,3458.23,-0.24
2021-08-05 00:00:00,-10.1096,530.1096,7103.894399999999,-25.5542,280.4552,306.00939999999997,3466.55,-0.31
2021-08-04 00:00:00,35.6025,484.3975,7129.4486,17.444300000000002,323.67330000000004,306.22900000000004,3477.22,0.85
2021-08-03 00:00:00,28.5058,491.4942,7112.0043000000005,11.8685,366.04019999999997,354.1717,3447.99,-0.47
2021-08-02 00:00:00,50.388400000000004,469.6116,7100.1358,30.9316,411.5431,380.61150000000004,3464.29,1.97
2021-07-30 00:00:00,37.3942,482.60580000000004,7069.2042,19.0618,347.7856,328.7238,3397.36,-0.42
2021-07-29 00:00:00,0.39610000000001,519.6039,7050.1424,-18.2741,332.0393,350.31339999999994,3411.72,1.49
2021-07-28 00:00:00,41.084799999999994,478.91519999999997,7068.4165,24.281,407.73760000000004,383.45660000000004,3361.59,-0.58
2021-07-27 00:00:00,-18.8935,538.8935,7044.1355,-34.6429,383.9135,418.5564,3381.18,-2.49
2021-07-26 00:00:00,-39.429,559.429,7078.778399999999,-56.4978000000001,360.5834,417.0812,3467.44,-2.34
2021-07-23 00:00:00,21.6215,498.3785,7135.2762,4.92580000000002,305.6163,300.6905,3550.4,-0.68
2021-07-22 00:00:00,32.4031,487.5969,7130.3504,15.974400000000001,306.9995,291.0251,3574.73,0.34
2021-07-21 00:00:00,21.3885,498.61150000000004,7114.376,5.9916,277.1959,271.2043,3562.66,0.73
2021-07-20 00:00:00,31.4972,488.5028,7108.384399999999,16.0412,260.6152,244.574,3536.79,-0.07
2021-07-19 00:00:00,26.820500000000003,493.17949999999996,7092.343199999999,11.7515,297.5963,285.8448,3539.12,-0.01
2021-07-16 00:00:00,-19.59,539.59,7080.591700000001,-33.978,269.02119999999996,302.9992,3539.3,-0.71
2021-07-15 00:00:00,101.1155,418.88449999999995,7114.5697,86.00299999999999,345.68739999999997,259.6844,3564.59,1.02
2021-07-14 00:00:00,-38.7661,558.7661,7028.5667,-51.8958,275.9108,327.80660000000006,3528.5,-1.07
2021-07-13 00:00:00,30.7238,489.2762,7080.4625,16.6539,293.9182,277.2643,3566.52,0.53
2021-07-12 00:00:00,-3.59160000000004,523.5916000000001,7063.8086,-19.2265,286.0197,305.2462,3547.84,0.67
2021-07-09 00:00:00,15.02,504.98,7083.0351,1.10040000000001,293.2866,292.1862,3524.09,-0.04
2021-07-08 00:00:00,-4.08290000000001,524.0829,7081.9347,-16.3364,276.163,292.4994,3525.5,-0.79
2021-07-07 00:00:00,18.8734,501.12660000000005,7098.2711,6.0443,272.4719,266.4276,3553.72,0.66
2021-07-06 00:00:00,19.282899999999998,500.7171,7092.2268,7.57239999999998,309.5037,301.9313,3530.26,-0.11
2021-07-05 00:00:00,43.4766,476.5234,7084.654399999999,31.4954,270.1425,238.6471,3534.32,0.44
2021-07-02 00:00:00,-49.24,569.24,7053.159000000001,-60.5124,283.79400000000004,344.3064,3518.76,-1.95
2021-06-29 00:00:00,-18.5277,538.5277,7113.6714,-27.2521,231.0209,258.27299999999997,3573.18,-0.92
2021-06-28 00:00:00,-18.569300000000002,538.5693,7140.9235,-21.6543,126.094,147.7483,3606.37,-0.03
2021-06-25 00:00:00,89.34,430.66,7162.5778,75.5489,309.8164,234.2675,3607.56,1.15
2021-06-24 00:00:00,37.7346,482.2654,7087.0289,26.0223,248.9448,222.9225,3566.65,0.01
2021-06-23 00:00:00,62.294,457.70599999999996,7061.006600000001,50.0967,283.4105,233.31380000000001,3566.22,0.25
2021-06-22 00:00:00,-3.68220000000001,523.6822,7010.9099,-14.5962,250.9113,265.5075,3557.41,0.8
2021-06-21 00:00:00,-5.9775,525.9775,7025.5061,-17.5563,232.82119999999998,250.3775,3529.18,0.12
2021-06-18 00:00:00,-1.5,521.5,7043.0624,-18.182000000000002,291.02549999999997,309.2075,3525.1,-0.01
2021-06-17 00:00:00,-1.4333999999999698,521.4334,7061.2444,-13.537,215.96540000000002,229.50240000000002,3525.6,0.21
2021-06-16 00:00:00,9.058899999999989,510.9411,7074.7814,-1.99189999999999,248.1458,250.1377,3518.33,-1.07
2021-06-15 00:00:00,-44.4827,564.4827,7076.7733,-56.0809,225.3996,281.4805,3556.56,-0.92
2021-06-11 00:00:00,-3.47,523.47,7132.854200000001,-30.1514,327.4734,357.62480000000005,3589.75,-0.58
2021-06-10 00:00:00,52.8758,467.1242,7163.0056,40.9148,280.2882,239.3734,3610.86,0.54
2021-06-09 00:00:00,39.519,480.481,7122.0908,28.4908,236.2072,207.7164,3591.4,0.32
2021-06-08 00:00:00,6.87959999999999,513.1204,7093.6,-3.9743,250.5002,254.4745,3580.11,-0.54
2021-06-07 00:00:00,-0.45099999999999,520.451,7097.5743,-11.2421,207.002,218.2441,3599.54,0.21
2021-06-04 00:00:00,27.97,492.03,7108.8164,16.5375,261.3774,244.83990000000003,3591.84,0.21
2021-06-03 00:00:00,10.8742,509.1258,7092.2789,-0.26699999999997,223.71990000000002,223.9869,3584.21,-0.36
2021-06-02 00:00:00,23.4241,496.5759,7092.5459,11.638,231.5485,219.91049999999998,3597.14,-0.76
2021-06-01 00:00:00,17.4312,502.56879999999995,7080.9079,4.39209999999999,241.55270000000002,237.16060000000002,3624.71,0.26
2021-05-31 00:00:00,26.093200000000003,493.9068,7076.515799999999,13.161900000000001,239.6268,226.46490000000003,3615.48,0.41
2021-05-28 00:00:00,7.4,512.6,7063.3539,-6.10420000000002,235.37369999999999,241.4779,3600.78,-0.22
2021-05-27 00:00:00,88.87010000000001,431.12989999999996,7069.458100000001,63.3788,379.1051,315.72630000000004,3608.85,0.43
2021-05-26 00:00:00,82.4332,437.5668,7006.0793,69.7879,284.05330000000004,214.2654,3593.36,0.34
2021-05-25 00:00:00,183.2761,336.7239,6936.2914,168.1177,377.36949999999996,209.2518,3581.34,2.4
2021-05-24 00:00:00,18.5873,501.4127,6768.1737,5.72129999999997,192.59939999999997,186.87810000000002,3497.28,0.31
2021-05-21 00:00:00,-9.74,529.74,6762.4524,-20.722600000000003,193.2917,214.0143,3486.56,-0.58
2021-05-20 00:00:00,-2.18580000000002,522.1858,6783.175,-14.851400000000002,245.71400000000003,260.5654,3506.94,-0.11
2021-05-17 00:00:00,32.6594,487.3406,6798.0264,23.316,248.58900000000003,225.273,3517.62,0.78
2021-05-14 00:00:00,68.38,451.62,6774.7104,55.6959,258.642,202.9461,3490.38,1.77
2021-05-13 00:00:00,-20.2886,540.2886,6719.014499999999,-30.613000000000003,190.5054,221.1184,3429.54,-0.96
2021-05-12 00:00:00,17.002200000000002,502.9978,6749.6275,5.0302,208.19639999999998,203.1662,3462.75,0.61
2021-05-11 00:00:00,-17.8337,537.8337,6744.597299999999,-29.3032,226.06400000000002,255.36720000000003,3441.85,0.4
2021-05-10 00:00:00,18.1958,501.8042,6773.900500000001,6.435700000000001,235.45919999999998,229.02349999999998,3427.99,0.27
2021-05-07 00:00:00,-1.14,521.14,6767.4648,-12.822899999999999,268.3408,281.1637,3418.87,-0.65
2021-05-06 00:00:00,17.0127,502.9873,6780.2877,5.83059999999998,323.486,317.6554,3441.28,-0.16
2021-04-30 00:00:00,-4.65,524.65,6774.4571,-14.9225,268.7806,283.7031,3446.86,-0.81
2021-04-29 00:00:00,59.411,460.589,6789.379599999999,47.0362,264.1087,217.0725,3474.9,0.52
2021-04-28 00:00:00,27.6003,492.3997,6742.3434,14.1675,220.9673,206.7998,3457.07,0.42
2021-04-27 00:00:00,19.177,500.82300000000004,6728.175899999999,7.9254000000000095,202.6016,194.6762,3442.61,0.04
2021-04-26 00:00:00,9.34639999999999,510.6536,6720.2505,-1.0156999999999998,230.1422,231.1579,3441.17,-0.95
2021-04-23 00:00:00,49.16,470.84,6721.2662,38.0968,217.8983,179.8015,3474.17,0.26
2021-04-22 00:00:00,-11.438699999999999,531.4387,6683.1694,-21.8367,184.183,206.0197,3465.11,-0.23
2021-04-21 00:00:00,-9.86050000000003,529.8605,6705.0061,-20.741999999999997,183.8247,204.56669999999997,3472.93,0.0
2021-04-20 00:00:00,18.0081,501.99190000000004,6725.748100000001,6.80580000000002,211.1584,204.3526,3472.94,-0.13
2021-04-19 00:00:00,77.8752,442.12480000000005,6718.9423,65.5935,262.6053,197.0118,3477.55,1.49
2021-04-16 00:00:00,46.15,473.85,6653.3488,33.137,208.8946,175.7576,3426.62,0.81
2021-04-15 00:00:00,15.3256,504.67440000000005,6620.211800000001,5.04049999999999,183.51069999999999,178.4702,3398.99,-0.52
2021-04-14 00:00:00,27.2489,492.7511,6615.1713,15.406600000000001,187.8886,172.482,3416.72,0.6
2021-04-13 00:00:00,35.135799999999996,484.8642,6599.7647,26.0605,209.1758,183.1153,3396.47,-0.48
2021-04-12 00:00:00,52.5336,467.4664,6573.7042,42.2993,231.37630000000001,189.077,3412.95,-1.09
2021-04-09 00:00:00,-6.29099999999999,526.2909999999999,6531.4048999999995,-17.6798,179.82229999999998,197.50209999999998,3450.68,-0.92
2021-04-08 00:00:00,-2.5698000000000296,522.5698,6549.084699999999,-13.1503,204.21630000000002,217.3666,3482.55,0.08
2021-04-07 00:00:00,-15.3034,535.3034,6562.235,-26.744699999999998,248.40709999999999,275.1518,3479.63,-0.1
