trade_date,ts_code,name,exchange
20241202,002307.SZ,北新路桥,SZSE
20241202,002304.SZ,洋河股份,SZSE
20241202,002303.SZ,美盈森,SZSE
20241202,002302.SZ,西部建设,SZSE
20241202,002301.SZ,齐心集团,SZSE
20241202,002300.SZ,太阳电缆,SZSE
20241202,002299.SZ,圣农发展,SZSE
20241202,002298.SZ,中电兴发,SZSE
20241202,002297.SZ,博云新材,SZSE
20241202,002294.SZ,信立泰,SZSE
20241202,002293.SZ,罗莱生活,SZSE
20241202,002292.SZ,奥飞娱乐,SZSE
20241202,002291.SZ,遥望科技,SZSE
20241202,002287.SZ,奇正藏药,SZSE
20241202,002285.SZ,世联行,SZSE
20241202,002284.SZ,亚太股份,SZSE
20241202,002283.SZ,天润工业,SZSE
20241202,002281.SZ,光迅科技,SZSE
20241202,002277.SZ,友阿股份,SZSE
20241202,002276.SZ,万马股份,SZSE
20241202,002275.SZ,桂林三金,SZSE
20241202,002274.SZ,华昌化工,SZSE
20241202,002273.SZ,水晶光电,SZSE
20241202,002272.SZ,川润股份,SZSE
20241202,002271.SZ,东方雨虹,SZSE
20241202,002270.SZ,华明装备,SZSE
20241202,002269.SZ,美邦服饰,SZSE
20241202,002268.SZ,电科网安,SZSE
20241202,002267.SZ,陕天然气,SZSE
20241202,002266.SZ,浙富控股,SZSE
20241202,002263.SZ,大东南,SZSE
20241202,002262.SZ,恩华药业,SZSE
20241202,002261.SZ,拓维信息,SZSE
20241202,002258.SZ,利尔化学,SZSE
20241202,002256.SZ,兆新股份,SZSE
20241202,002254.SZ,泰和新材,SZSE
20241202,002252.SZ,上海莱士,SZSE
20241202,002250.SZ,联化科技,SZSE
20241202,002249.SZ,大洋电机,SZSE
20241202,002246.SZ,北化股份,SZSE
20241202,002245.SZ,蔚蓝锂芯,SZSE
20241202,002244.SZ,滨江集团,SZSE
20241202,002243.SZ,力合科创,SZSE
20241202,002242.SZ,九阳股份,SZSE
20241202,002241.SZ,歌尔股份,SZSE
20241202,002240.SZ,盛新锂能,SZSE
20241202,002239.SZ,奥特佳,SZSE
20241202,002238.SZ,天威视讯,SZSE
20241202,002237.SZ,恒邦股份,SZSE
20241202,002236.SZ,大华股份,SZSE
20241202,002235.SZ,安妮股份,SZSE
20241202,002234.SZ,民和股份,SZSE
20241202,002233.SZ,塔牌集团,SZSE
20241202,002232.SZ,启明信息,SZSE
20241202,002230.SZ,科大讯飞,SZSE
20241202,002229.SZ,鸿博股份,SZSE
20241202,002223.SZ,鱼跃医疗,SZSE
20241202,002222.SZ,福晶科技,SZSE
20241202,002221.SZ,东华能源,SZSE
20241202,002219.SZ,新里程,SZSE
20241202,002218.SZ,拓日新能,SZSE
20241202,002216.SZ,三全食品,SZSE
20241202,002215.SZ,诺 普 信,SZSE
20241202,002214.SZ,大立科技,SZSE
20241202,002212.SZ,天融信,SZSE
20241202,002210.SZ,飞马国际,SZSE
20241202,002206.SZ,海 利 得,SZSE
20241202,002204.SZ,大连重工,SZSE
20241202,002203.SZ,海亮股份,SZSE
20241202,002202.SZ,金风科技,SZSE
20241202,002201.SZ,正威新材,SZSE
20241202,002198.SZ,嘉应制药,SZSE
20241202,002195.SZ,岩山科技,SZSE
20241202,002194.SZ,武汉凡谷,SZSE
20241202,002192.SZ,融捷股份,SZSE
20241202,002191.SZ,劲嘉股份,SZSE
20241202,002190.SZ,成飞集成,SZSE
20241202,002189.SZ,中光学,SZSE
20241202,002185.SZ,华天科技,SZSE
20241202,002183.SZ,怡 亚 通,SZSE
20241202,002182.SZ,宝武镁业,SZSE
20241202,002181.SZ,粤 传 媒,SZSE
20241202,002180.SZ,纳思达,SZSE
20241202,002179.SZ,中航光电,SZSE
20241202,002176.SZ,江特电机,SZSE
20241202,002174.SZ,游族网络,SZSE
20241202,002171.SZ,楚江新材,SZSE
20241202,002169.SZ,智光电气,SZSE
20241202,002167.SZ,东方锆业,SZSE
20241202,002166.SZ,莱茵生物,SZSE
20241202,002165.SZ,红 宝 丽,SZSE
20241202,002164.SZ,宁波东力,SZSE
20241202,002163.SZ,海南发展,SZSE
20241202,002161.SZ,远 望 谷,SZSE
20241202,002160.SZ,常铝股份,SZSE
20241202,002158.SZ,汉钟精机,SZSE
20241202,002157.SZ,正邦科技,SZSE
20241202,002156.SZ,通富微电,SZSE
20241202,002155.SZ,湖南黄金,SZSE
20241202,002154.SZ,报 喜 鸟,SZSE
20241202,002153.SZ,石基信息,SZSE
20241202,002152.SZ,广电运通,SZSE
20241202,002151.SZ,北斗星通,SZSE
20241202,002150.SZ,通润装备,SZSE
20241202,002149.SZ,西部材料,SZSE
20241202,002148.SZ,北纬科技,SZSE
20241202,002146.SZ,荣盛发展,SZSE
20241202,002145.SZ,中核钛白,SZSE
20241202,002142.SZ,宁波银行,SZSE
20241202,002140.SZ,东华科技,SZSE
20241202,002139.SZ,拓邦股份,SZSE
20241202,002138.SZ,顺络电子,SZSE
20241202,002135.SZ,东南网架,SZSE
20241202,002132.SZ,恒星科技,SZSE
20241202,002131.SZ,利欧股份,SZSE
20241202,002130.SZ,沃尔核材,SZSE
20241202,002129.SZ,TCL中环,SZSE
20241202,002128.SZ,电投能源,SZSE
20241202,002127.SZ,南极电商,SZSE
20241202,002126.SZ,银轮股份,SZSE
20241202,002125.SZ,湘潭电化,SZSE
20241202,002123.SZ,梦网科技,SZSE
20241202,002121.SZ,科陆电子,SZSE
20241202,002120.SZ,韵达股份,SZSE
20241202,002119.SZ,康强电子,SZSE
20241202,002117.SZ,东港股份,SZSE
20241202,002115.SZ,三维通信,SZSE
20241202,002112.SZ,三变科技,SZSE
20241202,002110.SZ,三钢闽光,SZSE
20241202,002109.SZ,兴化股份,SZSE
20241202,002108.SZ,沧州明珠,SZSE
20241202,002106.SZ,莱宝高科,SZSE
20241202,002104.SZ,恒宝股份,SZSE
20241202,002101.SZ,广东鸿图,SZSE
20241202,002100.SZ,天康生物,SZSE
20241202,002099.SZ,海翔药业,SZSE
20241202,002097.SZ,山河智能,SZSE
20241202,002095.SZ,生 意 宝,SZSE
20241202,002093.SZ,国脉科技,SZSE
20241202,002091.SZ,江苏国泰,SZSE
20241202,002088.SZ,鲁阳节能,SZSE
20241202,002085.SZ,万丰奥威,SZSE
20241202,002081.SZ,金 螳 螂,SZSE
20241202,002080.SZ,中材科技,SZSE
20241202,002079.SZ,苏州固锝,SZSE
20241202,002078.SZ,太阳纸业,SZSE
20241202,002077.SZ,大港股份,SZSE
20241202,002075.SZ,沙钢股份,SZSE
20241202,002074.SZ,国轩高科,SZSE
20241202,002073.SZ,软控股份,SZSE
20241202,002068.SZ,黑猫股份,SZSE
20241202,002067.SZ,景兴纸业,SZSE
20241202,002065.SZ,东华软件,SZSE
20241202,002064.SZ,华峰化学,SZSE
20241202,002063.SZ,远光软件,SZSE
20241202,002062.SZ,宏润建设,SZSE
20241202,002061.SZ,浙江交科,SZSE
20241202,002060.SZ,广东建工,SZSE
20241202,002057.SZ,中钢天源,SZSE
20241202,002056.SZ,横店东磁,SZSE
20241202,002055.SZ,得润电子,SZSE
20241202,002054.SZ,德美化工,SZSE
20241202,002053.SZ,云南能投,SZSE
20241202,002051.SZ,中工国际,SZSE
20241202,002050.SZ,三花智控,SZSE
20241202,002049.SZ,紫光国微,SZSE
20241202,002048.SZ,宁波华翔,SZSE
20241202,002047.SZ,宝鹰股份,SZSE
20241202,002046.SZ,国机精工,SZSE
20241202,002045.SZ,国光电器,SZSE
20241202,002044.SZ,美年健康,SZSE
20241202,002043.SZ,兔 宝 宝,SZSE
20241202,002042.SZ,华孚时尚,SZSE
20241202,002041.SZ,登海种业,SZSE
20241202,002039.SZ,黔源电力,SZSE
20241202,002038.SZ,双鹭药业,SZSE
20241202,002037.SZ,保利联合,SZSE
20241202,002036.SZ,联创电子,SZSE
20241202,002035.SZ,华帝股份,SZSE
20241202,002034.SZ,旺能环境,SZSE
20241202,002033.SZ,丽江股份,SZSE
20241202,002032.SZ,苏 泊 尔,SZSE
20241202,002031.SZ,巨轮智能,SZSE
20241202,002030.SZ,达安基因,SZSE
20241202,002029.SZ,七 匹 狼,SZSE
20241202,002028.SZ,思源电气,SZSE
20241202,002027.SZ,分众传媒,SZSE
20241202,002026.SZ,山东威达,SZSE
20241202,002025.SZ,航天电器,SZSE
20241202,002023.SZ,海特高新,SZSE
20241202,002020.SZ,京新药业,SZSE
20241202,002019.SZ,亿帆医药,SZSE
20241202,002017.SZ,东信和平,SZSE
20241202,002016.SZ,世荣兆业,SZSE
20241202,002015.SZ,协鑫能科,SZSE
20241202,002011.SZ,盾安环境,SZSE
20241202,002010.SZ,传化智联,SZSE
20241202,002009.SZ,天奇股份,SZSE
20241202,002008.SZ,大族激光,SZSE
20241202,002007.SZ,华兰生物,SZSE
20241202,002006.SZ,精工科技,SZSE
20241202,002004.SZ,华邦健康,SZSE
20241202,002003.SZ,伟星股份,SZSE
20241202,002001.SZ,新 和 成,SZSE
20241202,001979.SZ,招商蛇口,SZSE
20241202,001965.SZ,招商公路,SZSE
20241202,001914.SZ,招商积余,SZSE
20241202,001896.SZ,豫能控股,SZSE
20241202,001872.SZ,招商港口,SZSE
20241202,001696.SZ,宗申动力,SZSE
20241202,001389.SZ,广合科技,SZSE
20241202,001387.SZ,雪祺电气,SZSE
20241202,001380.SZ,华纬科技,SZSE
20241202,001379.SZ,腾达科技,SZSE
20241202,001378.SZ,德冠新材,SZSE
20241202,001373.SZ,翔腾新材,SZSE
20241202,001367.SZ,海森药业,SZSE
20241202,001360.SZ,南矿集团,SZSE
20241202,001359.SZ,平安电工,SZSE
20241202,001358.SZ,兴欣新材,SZSE
20241202,001337.SZ,四川黄金,SZSE
20241202,001328.SZ,登康口腔,SZSE
20241202,001326.SZ,联域股份,SZSE
20241202,001324.SZ,长青科技,SZSE
20241202,001309.SZ,德明利,SZSE
20241202,001306.SZ,夏厦精密,SZSE
20241202,001289.SZ,龙源电力,SZSE
20241202,001287.SZ,中电港,SZSE
20241202,001286.SZ,陕西能源,SZSE
20241202,001282.SZ,三联锻造,SZSE
20241202,001279.SZ,强邦新材,SZSE
20241202,001277.SZ,速达股份,SZSE
20241202,001270.SZ,铖昌科技,SZSE
20241202,001239.SZ,永达股份,SZSE
20241202,000999.SZ,华润三九,SZSE
20241202,000998.SZ,隆平高科,SZSE
20241202,000997.SZ,新 大 陆,SZSE
20241202,000993.SZ,闽东电力,SZSE
20241202,000990.SZ,诚志股份,SZSE
20241202,000988.SZ,华工科技,SZSE
20241202,000987.SZ,越秀资本,SZSE
20241202,000983.SZ,山西焦煤,SZSE
20241202,000980.SZ,众泰汽车,SZSE
20241202,000977.SZ,浪潮信息,SZSE
20241202,000975.SZ,山金国际,SZSE
20241202,000973.SZ,佛塑科技,SZSE
20241202,000970.SZ,中科三环,SZSE
20241202,000969.SZ,安泰科技,SZSE
20241202,000968.SZ,蓝焰控股,SZSE
20241202,000967.SZ,盈峰环境,SZSE
20241202,000966.SZ,长源电力,SZSE
20241202,000965.SZ,天保基建,SZSE
20241202,000963.SZ,华东医药,SZSE
20241202,000960.SZ,锡业股份,SZSE
20241202,000959.SZ,首钢股份,SZSE
20241202,000958.SZ,电投产融,SZSE
20241202,000957.SZ,中通客车,SZSE
20241202,000951.SZ,中国重汽,SZSE
20241202,000950.SZ,重药控股,SZSE
20241202,000948.SZ,南天信息,SZSE
20241202,000938.SZ,紫光股份,SZSE
20241202,000937.SZ,冀中能源,SZSE
20241202,000936.SZ,华西股份,SZSE
20241202,000935.SZ,四川双马,SZSE
20241202,000933.SZ,神火股份,SZSE
20241202,000932.SZ,华菱钢铁,SZSE
20241202,000931.SZ,中 关 村,SZSE
20241202,000930.SZ,中粮科技,SZSE
20241202,000928.SZ,中钢国际,SZSE
20241202,000927.SZ,中国铁物,SZSE
20241202,000926.SZ,福星股份,SZSE
20241202,000923.SZ,河钢资源,SZSE
20241202,000922.SZ,佳电股份,SZSE
20241202,000921.SZ,海信家电,SZSE
20241202,000917.SZ,电广传媒,SZSE
20241202,000915.SZ,华特达因,SZSE
20241202,000913.SZ,钱江摩托,SZSE
20241202,000912.SZ,泸天化,SZSE
20241202,000910.SZ,大亚圣象,SZSE
20241202,000905.SZ,厦门港务,SZSE
20241202,000903.SZ,云内动力,SZSE
20241202,000902.SZ,新洋丰,SZSE
20241202,000901.SZ,航天科技,SZSE
20241202,000900.SZ,现代投资,SZSE
20241202,000899.SZ,赣能股份,SZSE
20241202,000898.SZ,鞍钢股份,SZSE
20241202,000895.SZ,双汇发展,SZSE
20241202,000893.SZ,亚钾国际,SZSE
20241202,000888.SZ,峨眉山Ａ,SZSE
20241202,000887.SZ,中鼎股份,SZSE
20241202,000885.SZ,城发环境,SZSE
20241202,000883.SZ,湖北能源,SZSE
20241202,000878.SZ,云南铜业,SZSE
20241202,000877.SZ,天山股份,SZSE
20241202,000876.SZ,新 希 望,SZSE
20241202,000875.SZ,吉电股份,SZSE
20241202,000869.SZ,张  裕Ａ,SZSE
20241202,000868.SZ,安凯客车,SZSE
20241202,000863.SZ,三湘印象,SZSE
20241202,000860.SZ,顺鑫农业,SZSE
20241202,000859.SZ,国风新材,SZSE
20241202,000858.SZ,五 粮 液,SZSE
20241202,000852.SZ,石化机械,SZSE
20241202,000850.SZ,华茂股份,SZSE
20241202,000848.SZ,承德露露,SZSE
20241202,000838.SZ,财信发展,SZSE
20241202,000837.SZ,秦川机床,SZSE
20241202,000831.SZ,中国稀土,SZSE
20241202,000830.SZ,鲁西化工,SZSE
20241202,000829.SZ,天音控股,SZSE
20241202,000828.SZ,东莞控股,SZSE
20241202,000826.SZ,启迪环境,SZSE
20241202,000825.SZ,太钢不锈,SZSE
20241202,000823.SZ,超声电子,SZSE
20241202,000822.SZ,山东海化,SZSE
20241202,000821.SZ,京山轻机,SZSE
20241202,000819.SZ,岳阳兴长,SZSE
20241202,000818.SZ,航锦科技,SZSE
20241202,000816.SZ,智慧农业,SZSE
20241202,000815.SZ,美利云,SZSE
20241202,000813.SZ,德展健康,SZSE
20241202,000812.SZ,陕西金叶,SZSE
20241202,000811.SZ,冰轮环境,SZSE
20241202,000810.SZ,创维数字,SZSE
20241202,000807.SZ,云铝股份,SZSE
20241202,000801.SZ,四川九洲,SZSE
20241202,000800.SZ,一汽解放,SZSE
20241202,000799.SZ,酒鬼酒,SZSE
20241202,000795.SZ,英洛华,SZSE
20241202,000793.SZ,华闻集团,SZSE
20241202,000792.SZ,盐湖股份,SZSE
20241202,000791.SZ,甘肃能源,SZSE
20241202,000790.SZ,华神科技,SZSE
20241202,000789.SZ,万年青,SZSE
20241202,000786.SZ,北新建材,SZSE
20241202,000785.SZ,居然之家,SZSE
20241202,000783.SZ,长江证券,SZSE
20241202,000778.SZ,新兴铸管,SZSE
20241202,000777.SZ,中核科技,SZSE
20241202,000776.SZ,广发证券,SZSE
20241202,000768.SZ,中航西飞,SZSE
20241202,000767.SZ,晋控电力,SZSE
20241202,000766.SZ,通化金马,SZSE
20241202,000762.SZ,西藏矿业,SZSE
20241202,000761.SZ,本钢板材,SZSE
20241202,000758.SZ,中色股份,SZSE
20241202,000756.SZ,新华制药,SZSE
20241202,000755.SZ,山西高速,SZSE
20241202,000750.SZ,国海证券,SZSE
20241202,000739.SZ,普洛药业,SZSE
20241202,000738.SZ,航发控制,SZSE
20241202,000737.SZ,北方铜业,SZSE
20241202,000736.SZ,中交地产,SZSE
20241202,000735.SZ,罗 牛 山,SZSE
20241202,000733.SZ,振华科技,SZSE
20241202,000731.SZ,四川美丰,SZSE
20241202,000729.SZ,燕京啤酒,SZSE
20241202,000728.SZ,国元证券,SZSE
20241202,000726.SZ,鲁  泰Ａ,SZSE
20241202,000725.SZ,京东方Ａ,SZSE
20241202,000723.SZ,美锦能源,SZSE
20241202,000722.SZ,湖南发展,SZSE
20241202,000719.SZ,中原传媒,SZSE
20241202,000718.SZ,苏宁环球,SZSE
20241202,000717.SZ,中南股份,SZSE
20241202,000716.SZ,黑芝麻,SZSE
20241202,000713.SZ,丰乐种业,SZSE
20241202,000712.SZ,锦龙股份,SZSE
20241202,000709.SZ,河钢股份,SZSE
20241202,000708.SZ,中信特钢,SZSE
20241202,000707.SZ,双环科技,SZSE
20241202,000703.SZ,恒逸石化,SZSE
20241202,000700.SZ,模塑科技,SZSE
20241202,000690.SZ,宝新能源,SZSE
20241202,000688.SZ,国城矿业,SZSE
20241202,000686.SZ,东北证券,SZSE
20241202,000685.SZ,中山公用,SZSE
20241202,000683.SZ,远兴能源,SZSE
20241202,000682.SZ,东方电子,SZSE
20241202,000681.SZ,视觉中国,SZSE
20241202,000680.SZ,山推股份,SZSE
20241202,000678.SZ,襄阳轴承,SZSE
20241202,000676.SZ,智度股份,SZSE
20241202,000672.SZ,上峰水泥,SZSE
20241202,000665.SZ,湖北广电,SZSE
20241202,000661.SZ,长春高新,SZSE
20241202,000657.SZ,中钨高新,SZSE
20241202,000655.SZ,金岭矿业,SZSE
20241202,000652.SZ,泰达股份,SZSE
20241202,000651.SZ,格力电器,SZSE
20241202,000650.SZ,仁和药业,SZSE
20241202,000639.SZ,西王食品,SZSE
20241202,000636.SZ,风华高科,SZSE
20241202,000631.SZ,顺发恒业,SZSE
20241202,000630.SZ,铜陵有色,SZSE
20241202,000629.SZ,钒钛股份,SZSE
20241202,000628.SZ,高新发展,SZSE
20241202,000627.SZ,天茂集团,SZSE
20241202,000625.SZ,长安汽车,SZSE
20241202,000623.SZ,吉林敖东,SZSE
20241202,000617.SZ,中油资本,SZSE
20241202,000612.SZ,焦作万方,SZSE
20241202,000607.SZ,华媒控股,SZSE
20241202,000603.SZ,盛达资源,SZSE
20241202,000601.SZ,韶能股份,SZSE
20241202,000600.SZ,建投能源,SZSE
20241202,000598.SZ,兴蓉环境,SZSE
20241202,000596.SZ,古井贡酒,SZSE
20241202,000593.SZ,德龙汇能,SZSE
20241202,000592.SZ,平潭发展,SZSE
20241202,000591.SZ,太阳能,SZSE
20241202,000589.SZ,贵州轮胎,SZSE
20241202,000582.SZ,北部湾港,SZSE
20241202,000581.SZ,威孚高科,SZSE
20241202,000572.SZ,海马汽车,SZSE
20241202,000568.SZ,泸州老窖,SZSE
20241202,000567.SZ,海德股份,SZSE
20241202,000566.SZ,海南海药,SZSE
20241202,000565.SZ,渝三峡Ａ,SZSE
20241202,000564.SZ,供销大集,SZSE
20241202,000563.SZ,陕国投Ａ,SZSE
20241202,000560.SZ,我爱我家,SZSE
20241202,000559.SZ,万向钱潮,SZSE
20241202,000557.SZ,西部创业,SZSE
20241202,000555.SZ,神州信息,SZSE
20241202,000554.SZ,泰山石油,SZSE
20241202,000553.SZ,安道麦A,SZSE
20241202,000552.SZ,甘肃能化,SZSE
20241202,000551.SZ,创元科技,SZSE
20241202,000550.SZ,江铃汽车,SZSE
20241202,000547.SZ,航天发展,SZSE
20241202,000545.SZ,金浦钛业,SZSE
20241202,000544.SZ,中原环保,SZSE
20241202,000543.SZ,皖能电力,SZSE
20241202,000541.SZ,佛山照明,SZSE
20241202,000539.SZ,粤电力Ａ,SZSE
20241202,000538.SZ,云南白药,SZSE
20241202,000537.SZ,中绿电,SZSE
20241202,000536.SZ,华映科技,SZSE
20241202,000534.SZ,万泽股份,SZSE
20241202,000533.SZ,顺钠股份,SZSE
20241202,000531.SZ,穗恒运Ａ,SZSE
20241202,000530.SZ,冰山冷热,SZSE
20241202,000528.SZ,柳    工,SZSE
20241202,000524.SZ,岭南控股,SZSE
20241202,000521.SZ,长虹美菱,SZSE
20241202,000519.SZ,中兵红箭,SZSE
20241202,000517.SZ,荣安地产,SZSE
20241202,000516.SZ,国际医学,SZSE
20241202,000513.SZ,丽珠集团,SZSE
20241202,000505.SZ,京粮控股,SZSE
20241202,000503.SZ,国新健康,SZSE
20241202,000501.SZ,武商集团,SZSE
20241202,000498.SZ,山东路桥,SZSE
20241202,000488.SZ,晨鸣纸业,SZSE
20241202,000429.SZ,粤高速Ａ,SZSE
20241202,000428.SZ,华天酒店,SZSE
20241202,000426.SZ,兴业银锡,SZSE
20241202,000425.SZ,徐工机械,SZSE
20241202,000423.SZ,东阿阿胶,SZSE
20241202,000422.SZ,湖北宜化,SZSE
20241202,000420.SZ,吉林化纤,SZSE
20241202,000417.SZ,合百集团,SZSE
20241202,000415.SZ,渤海租赁,SZSE
20241202,000410.SZ,沈阳机床,SZSE
20241202,000408.SZ,藏格矿业,SZSE
20241202,000404.SZ,长虹华意,SZSE
20241202,000403.SZ,派林生物,SZSE
20241202,000402.SZ,金 融 街,SZSE
20241202,000401.SZ,冀东水泥,SZSE
20241202,000400.SZ,许继电气,SZSE
20241202,000338.SZ,潍柴动力,SZSE
20241202,000333.SZ,美的集团,SZSE
20241202,000301.SZ,东方盛虹,SZSE
20241202,000166.SZ,申万宏源,SZSE
20241202,000159.SZ,国际实业,SZSE
20241202,000158.SZ,常山北明,SZSE
20241202,000157.SZ,中联重科,SZSE
20241202,000156.SZ,华数传媒,SZSE
20241202,000155.SZ,川能动力,SZSE
20241202,000151.SZ,中成股份,SZSE
20241202,000100.SZ,TCL科技,SZSE
20241202,000099.SZ,中信海直,SZSE
20241202,000090.SZ,天健集团,SZSE
20241202,000089.SZ,深圳机场,SZSE
20241202,000088.SZ,盐 田 港,SZSE
20241202,000078.SZ,海王生物,SZSE
20241202,000069.SZ,华侨城Ａ,SZSE
20241202,000066.SZ,中国长城,SZSE
20241202,000065.SZ,北方国际,SZSE
20241202,000063.SZ,中兴通讯,SZSE
20241202,000062.SZ,深圳华强,SZSE
20241202,000061.SZ,农 产 品,SZSE
20241202,000060.SZ,中金岭南,SZSE
20241202,000059.SZ,华锦股份,SZSE
20241202,000058.SZ,深 赛 格,SZSE
20241202,000056.SZ,皇庭国际,SZSE
20241202,000055.SZ,方大集团,SZSE
20241202,000050.SZ,深天马Ａ,SZSE
20241202,000049.SZ,德赛电池,SZSE
20241202,000048.SZ,京基智农,SZSE
20241202,000042.SZ,中洲控股,SZSE
20241202,000039.SZ,中集集团,SZSE
20241202,000036.SZ,华联控股,SZSE
20241202,000035.SZ,中国天楹,SZSE
20241202,000034.SZ,神州数码,SZSE
20241202,000032.SZ,深桑达Ａ,SZSE
20241202,000031.SZ,大悦城,SZSE
20241202,000030.SZ,富奥股份,SZSE
20241202,000029.SZ,深深房Ａ,SZSE
20241202,000028.SZ,国药一致,SZSE
20241202,000027.SZ,深圳能源,SZSE
20241202,000025.SZ,特  力Ａ,SZSE
20241202,000021.SZ,深科技,SZSE
20241202,000016.SZ,深康佳Ａ,SZSE
20241202,000012.SZ,南  玻Ａ,SZSE
20241202,000009.SZ,中国宝安,SZSE
20241202,000008.SZ,神州高铁,SZSE
20241202,000006.SZ,深振业Ａ,SZSE
20241202,000002.SZ,万  科Ａ,SZSE
20241202,000001.SZ,平安银行,SZSE
20241202,689009.SH,九号公司 ,SSE
20241202,688981.SH,中芯国际 ,SSE
20241202,688819.SH,天能股份 ,SSE
20241202,688800.SH,瑞可达 ,SSE
20241202,688799.SH,华纳药厂 ,SSE
20241202,688798.SH,艾为电子 ,SSE
20241202,688793.SH,倍轻松 ,SSE
20241202,688789.SH,宏华数科 ,SSE
20241202,688788.SH,科思科技 ,SSE
20241202,688787.SH,海天瑞声 ,SSE
20241202,688786.SH,悦安新材 ,SSE
20241202,688779.SH,五矿新能 ,SSE
20241202,688778.SH,厦钨新能 ,SSE
20241202,688777.SH,中控技术 ,SSE
20241202,688776.SH,国光电气 ,SSE
20241202,688772.SH,珠海冠宇 ,SSE
20241202,688768.SH,容知日新 ,SSE
20241202,688767.SH,博拓生物 ,SSE
20241202,688766.SH,普冉股份 ,SSE
20241202,688750.SH,金天钛业 ,SSE
20241202,688739.SH,成大生物 ,SSE
20241202,688737.SH,中自科技 ,SSE
20241202,688733.SH,壹石通 ,SSE
20241202,688728.SH,格科微 ,SSE
20241202,688726.SH,拉普拉斯 ,SSE
20241202,688722.SH,同益中 ,SSE
20241202,688721.SH,龙图光罩 ,SSE
20241202,688720.SH,艾森股份 ,SSE
20241202,688719.SH,爱科赛博 ,SSE
20241202,688718.SH,唯赛勃 ,SSE
20241202,688717.SH,艾罗能源 ,SSE
20241202,688716.SH,中研股份 ,SSE
20241202,688711.SH,宏微科技 ,SSE
20241202,688710.SH,益诺思 ,SSE
20241202,688709.SH,成都华微 ,SSE
20241202,688707.SH,振华新材 ,SSE
20241202,688702.SH,盛科通信 ,SSE
20241202,688701.SH,卓锦股份 ,SSE
20241202,688700.SH,东威科技 ,SSE
20241202,688699.SH,明微电子 ,SSE
20241202,688698.SH,伟创电气 ,SSE
20241202,688697.SH,纽威数控 ,SSE
20241202,688696.SH,极米科技 ,SSE
20241202,688695.SH,中创股份 ,SSE
20241202,688693.SH,锴威特 ,SSE
20241202,688692.SH,达梦数据 ,SSE
20241202,688691.SH,灿芯股份 ,SSE
20241202,688690.SH,纳微科技 ,SSE
20241202,688689.SH,银河微电 ,SSE
20241202,688687.SH,凯因科技 ,SSE
20241202,688686.SH,奥普特 ,SSE
20241202,688685.SH,迈信林 ,SSE
20241202,688683.SH,莱尔科技 ,SSE
20241202,688682.SH,霍莱沃 ,SSE
20241202,688681.SH,科汇股份 ,SSE
20241202,688680.SH,海优新材 ,SSE
20241202,688679.SH,通源环境 ,SSE
20241202,688678.SH,福立旺 ,SSE
20241202,688677.SH,海泰新光 ,SSE
20241202,688676.SH,金盘科技 ,SSE
20241202,688671.SH,碧兴物联 ,SSE
20241202,688670.SH,金迪克 ,SSE
20241202,688669.SH,聚石化学 ,SSE
20241202,688668.SH,鼎通科技 ,SSE
20241202,688667.SH,菱电电控 ,SSE
20241202,688665.SH,四方光电 ,SSE
20241202,688663.SH,新风光 ,SSE
20241202,688662.SH,富信科技 ,SSE
20241202,688661.SH,和林微纳 ,SSE
20241202,688660.SH,电气风电 ,SSE
20241202,688659.SH,元琛科技 ,SSE
20241202,688658.SH,悦康药业 ,SSE
20241202,688657.SH,浩辰软件 ,SSE
20241202,688656.SH,浩欧博 ,SSE
20241202,688655.SH,迅捷兴 ,SSE
20241202,688653.SH,康希通信 ,SSE
20241202,688652.SH,京仪装备 ,SSE
20241202,688651.SH,盛邦安全 ,SSE
20241202,688648.SH,中邮科技 ,SSE
20241202,688646.SH,逸飞激光 ,SSE
20241202,688639.SH,华恒生物 ,SSE
20241202,688638.SH,誉辰智能 ,SSE
20241202,688636.SH,智明达 ,SSE
20241202,688633.SH,星球石墨 ,SSE
20241202,688631.SH,莱斯信息 ,SSE
20241202,688630.SH,芯碁微装 ,SSE
20241202,688629.SH,华丰科技 ,SSE
20241202,688628.SH,优利德 ,SSE
20241202,688627.SH,精智达 ,SSE
20241202,688626.SH,翔宇医疗 ,SSE
20241202,688625.SH,呈和科技 ,SSE
20241202,688623.SH,双元科技 ,SSE
20241202,688622.SH,禾信仪器 ,SSE
20241202,688621.SH,阳光诺和 ,SSE
20241202,688620.SH,安凯微 ,SSE
20241202,688619.SH,罗普特 ,SSE
20241202,688618.SH,三旺通信 ,SSE
20241202,688617.SH,惠泰医疗 ,SSE
20241202,688616.SH,西力科技 ,SSE
20241202,688615.SH,合合信息 ,SSE
20241202,688613.SH,奥精医疗 ,SSE
20241202,688612.SH,威迈斯 ,SSE
20241202,688611.SH,杭州柯林 ,SSE
20241202,688610.SH,埃科光电 ,SSE
20241202,688609.SH,九联科技 ,SSE
20241202,688608.SH,恒玄科技 ,SSE
20241202,688607.SH,康众医疗 ,SSE
20241202,688606.SH,奥泰生物 ,SSE
20241202,688603.SH,天承科技 ,SSE
20241202,688602.SH,康鹏科技 ,SSE
20241202,688601.SH,力芯微 ,SSE
20241202,688600.SH,皖仪科技 ,SSE
20241202,688599.SH,天合光能 ,SSE
20241202,688598.SH,金博股份 ,SSE
